#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.metazoa_alignment" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:metazoa_alignment" name="distribution">
#            <parameter id="gammaShape.s:metazoa_alignment" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:metazoa_alignment" name="distribution">
#            <parameter id="kappa.s:metazoa_alignment" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="Plankina-Grantia.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Plankina-Grantia" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Grantia_compressa" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Plakina_jani" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@metazoa_alignment" id="treeLikelihood.metazoa_alignment" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:metazoa_alignment" shape="@gammaShape.s:metazoa_alignment" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:metazoa_alignment" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:metazoa_alignment" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:metazoa_alignment" kappa="@kappa.s:metazoa_alignment" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@metazoa_alignment" id="empiricalFreqs.s:metazoa_alignment" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.metazoa_alignment	Tree.height	Tree.treeLength	mutationRate	gammaShape	kappa	CalibratedYuleModel	birthRateY	logP(mrca(Plankina-Grantia))	mrca.age(Plankina-Grantia)	clockRate
10800	-75063.59063530006	-75001.71808690851	-61.872548391546744	-75001.71808690851	13.290948151926393	125.90761784804123	1.0	0.5705797461548212	2.253481260900558	-53.799086606253425	0.2000866808498638	-0.23017972671721326	5.953157849790569	0.14621853827417333
11000	-75058.9675087207	-74996.8565828196	-62.11092590109303	-74996.8565828196	12.821387492855248	127.1946068101996	1.0	0.5705797461548212	2.253481260900558	-54.04098436947937	0.2000866808498638	-0.22665947303755427	5.979165888633939	0.14621853827417333
11200	-75054.75227248172	-74992.42066180761	-62.33161067410577	-74992.42066180761	13.471358790507615	127.69961296808582	1.0	0.5705797461548212	2.253481260900558	-54.218546796842354	0.2000866808498638	-0.26978181868730927	5.851692100610618	0.14621853827417333
11400	-75059.86187526025	-74997.90884686874	-61.953028391513165	-74997.90884686874	13.1658340501215	124.8060931394378	1.0	0.5705797461548212	2.253481260900558	-53.72159527417989	0.2000866808498638	-0.3881510587571688	5.715079216173652	0.14621853827417333
11600	-75062.50500279137	-75000.37473823418	-62.13026455718606	-75000.37473823418	11.877514682431665	126.74643278032909	1.0	0.5705797461548212	2.253481260900558	-54.02240088581348	0.2000866808498638	-0.2645816127964702	5.8607336003342105	0.14621853827417333
11800	-75062.70119135351	-75000.29046475953	-62.410726593980264	-75000.29046475953	12.308320933694924	125.9848358954689	1.0	0.5705797461548212	2.253481260900558	-54.19947386009511	0.22456427132101928	-0.25265033318122154	5.884114322419692	0.14621853827417333
12000	-75060.51227468623	-74996.74829582438	-63.76397886186099	-74996.74829582438	12.969099293260669	132.71148528706283	1.0	0.5705797461548212	2.253481260900558	-55.487082362498754	0.22456427132101928	-0.31829409865830577	6.215061323828319	0.14621853827417333
12200	-75058.256365471	-74995.63296113929	-62.62340433170447	-74995.63296113929	13.276851520441273	131.39913558265758	1.0	0.5705797461548212	2.253481260900558	-54.606737452437855	0.17758425763287808	-0.29259350735401607	6.182759616312369	0.14621853827417333
12400	-75058.487608639	-74993.75789349241	-64.72971514658468	-74993.75789349241	12.664328269822468	129.56850031909872	1.0	0.5705797461548212	2.253481260900558	-57.33386811393647	0.09816075870126732	-0.26409890314852386	6.13839716489834	0.14621853827417333
12600	-75061.07500981844	-74996.66909578508	-64.40591403334967	-74996.66909578508	13.93220457708853	136.3449511596358	1.0	0.5705797461548212	2.253481260900558	-56.04181072224522	0.21760515611318712	-0.43695613241694664	6.32493443936602	0.14621853827417333
12800	-75053.75275812471	-74991.45598488275	-62.296773241961915	-74991.45598488275	12.751885865806912	129.2932921230282	1.0	0.5705797461548212	2.253481260900558	-54.445938360754425	0.157624303419719	-0.24589305056112346	6.100253922408044	0.14621853827417333
13000	-75057.51932209423	-74994.11556097011	-63.40376112412892	-74994.11556097011	13.983699225530088	135.59087001688945	1.0	0.5705797461548212	2.3650793652504154	-55.34056063744323	0.157624303419719	-0.41497668120982245	6.307559204516053	0.14621853827417333
13200	-75055.40904940738	-74993.18986675041	-62.21918265695545	-74993.18986675041	13.282887080447061	127.7624652493965	1.0	0.5705797461548212	2.3650793652504154	-54.31249223124201	0.157624303419719	-0.2584666202375726	5.8721812463039065	0.14621853827417333
13400	-75052.7446185223	-74989.66664116173	-63.077977360566834	-74989.66664116173	12.698905205223934	129.4142657525574	1.0	0.5705797461548212	2.3650793652504154	-55.41858640109289	0.1267063248343353	-0.2293220988111559	6.042016343049036	0.14621853827417333
13600	-75053.63258417572	-74990.72832194561	-62.90426223011076	-74990.72832194561	13.063597105830425	132.30841426679473	1.0	0.5705797461548212	2.3650793652504154	-54.868827649567194	0.184583981560187	-0.2294515360861813	6.042779571301346	0.14621853827417333
13800	-75056.51916080124	-74993.29977811429	-63.219382686954894	-74993.29977811429	12.980599088601455	129.95592004680833	1.0	0.5705797461548212	2.3650793652504154	-54.87153826146381	0.22548862772138092	-0.3418554598125939	6.240898430015501	0.14621853827417333
14000	-75050.36695131105	-74987.90705002304	-62.45990128800291	-74987.90705002304	12.683262785039297	130.21919307568845	1.0	0.5705797461548212	2.3650793652504154	-54.53421269404492	0.1610716710184563	-0.25584792368296294	6.122589907900764	0.14621853827417333
14200	-75069.28341227729	-75006.38228168388	-62.90113059340521	-75006.38228168388	13.257681103550809	132.45289817551694	1.0	0.5705797461548212	2.3650793652504154	-54.86110519723106	0.15707855926377481	-0.39526698549825434	6.29109760635698	0.14621853827417333
14400	-75054.98553602898	-74991.60819052579	-63.37734550318512	-74991.60819052579	14.03499989124862	134.92011912725613	1.0	0.5705797461548212	2.3650793652504154	-55.20180881798278	0.15707855926377481	-0.5307782745264406	6.390504111298276	0.14621853827417333
14600	-75054.65333715366	-74990.75353246307	-63.89980469059767	-74990.75353246307	12.98519726120844	133.68382295693476	1.0	0.5705797461548212	2.3650793652504154	-56.07805769487362	0.12185620196077396	-0.4306742836024932	6.320064783253145	0.14621853827417333
14800	-75047.80364404994	-74986.480995389	-61.32264866094016	-74986.480995389	10.846682766850787	121.44397296481806	1.0	0.749602590064206	1.8943934039048564	-53.46348629071659	0.15177157062975297	-0.25610780282029344	5.87688125614764	0.12699678675688902
15000	-75028.51834346107	-74967.85297507003	-60.665368391045696	-74967.85297507003	11.19083236544051	115.45169190731863	1.0	0.6331573296114602	2.344423542984243	-52.185573429719184	0.17362214876946544	-0.680373227976373	5.523249606538366	0.15664100788117283
15200	-75030.11502219464	-74968.50517607691	-61.60984611772878	-74968.50517607691	11.447352523596559	119.76690710394807	1.0	0.6331573296114602	2.344423542984243	-53.21331234190617	0.2517072848214549	-0.22601987776756302	5.9893106332545925	0.15664100788117283
15400	-75028.30744257837	-74965.64131974481	-62.6661228335612	-74965.64131974481	10.592926773265212	113.9239927169499	1.0	0.6331573296114602	2.344423542984243	-53.66050648967185	0.3126772085482835	-0.6183538488325794	5.556963604097896	0.15664100788117283
15600	-75028.69418583442	-74965.30756226933	-63.38662356508775	-74965.30756226933	13.558521032454916	135.6091689151981	1.0	0.6331573296114602	2.344423542984243	-55.43027727042391	0.15909379367714827	-0.24423915574106594	6.096041145079436	0.13267457524770784
15800	-75030.81979337512	-74967.45612453009	-63.36366884503014	-74967.45612453009	13.317486242014459	134.32625254548523	1.0	0.6331573296114602	2.344423542984243	-55.34475687871293	0.1457558801525651	-0.3942913616738424	6.290258513250787	0.13267457524770784
16000	-75030.35925797344	-74966.66864627531	-63.69061169812191	-74966.66864627531	12.860414708783413	135.71391376441474	1.0	0.6331573296114602	2.344423542984243	-55.21923755419793	0.1633028378540962	-0.7331764560602168	6.503679016545006	0.13267457524770784
16200	-75026.81273951595	-74962.951865455	-63.86087406095099	-74962.951865455	13.30384355641997	136.40104128942923	1.0	0.6331573296114602	2.344423542984243	-55.39897029173511	0.1836991498583041	-0.6061103916857367	6.436072837402772	0.13267457524770784
16400	-75032.32430230857	-74967.53986451995	-64.78443778861974	-74967.53986451995	13.367444085301564	134.42631586470432	1.0	0.6331573296114602	2.344423542984243	-56.25113028073622	0.23957260136927985	-0.4121666702198884	6.305266537287631	0.13267457524770784
16600	-75027.79144301768	-74962.16474728513	-65.62669573254331	-74962.16474728513	13.32026065944273	137.9186079066183	1.0	0.6331573296114602	2.344423542984243	-56.4605129199424	0.22805340303681007	-1.0942809002342608	6.658972513686851	0.13267457524770784
16800	-75027.25292385143	-74963.04456452926	-64.20835932216123	-74963.04456452926	12.857479075876597	133.8824381800261	1.0	0.6331573296114602	2.344423542984243	-55.31253097978912	0.2161083905108304	-0.8776843109151486	6.570917226167866	0.13267457524770784
17000	-75026.27173138605	-74963.4804603408	-62.79127104525345	-74963.4804603408	13.221558857857191	131.85121390857233	1.0	0.6331573296114602	2.344423542984243	-54.70769228002948	0.17667546566949113	-0.2667382685514581	6.143085491764069	0.13267457524770784
17200	-75029.84349059517	-74964.89454358038	-64.94894701479296	-74964.89454358038	12.454195491677647	135.90843830761594	1.0	0.6331573296114602	2.344423542984243	-56.83236332863926	0.1117644461627077	-0.75727120450156	6.515499685672471	0.13267457524770784
17400	-75032.5127585587	-74967.49212036247	-65.0206381962344	-74967.49212036247	13.505882920310205	138.10921835371607	1.0	0.6331573296114602	2.344423542984243	-56.96886581856937	0.11387441343814268	-0.6737737814017817	6.473277101050249	0.13267457524770784
17600	-75029.96825253096	-74966.5974288913	-63.37082363966234	-74966.5974288913	12.36238347708143	132.10595237753685	1.0	0.6331573296114602	2.344423542984243	-55.125269764285626	0.21109650239213987	-0.25085609461673886	6.111948072721265	0.13267457524770784
17800	-75031.7521065243	-74966.23869454382	-65.51341198048308	-74966.23869454382	13.563364482598507	137.44965395256548	1.0	0.6331573296114602	2.344423542984243	-57.4453074360218	0.10511700022172638	-0.7700568704380815	6.5216634536716915	0.13267457524770784
18000	-75025.37117431745	-74961.37204236713	-63.99913195031784	-74961.37204236713	12.900393070008306	135.64461668437605	1.0	0.6331573296114602	2.344423542984243	-55.566720719199935	0.2034740503272343	-0.4744612022003031	6.352611577770481	0.13267457524770784
18200	-75026.48338760069	-74963.82106230246	-62.66232529822264	-74963.82106230246	12.133674455160618	130.5230019147791	1.0	0.6331573296114602	2.344423542984243	-54.528228914492885	0.15820390785836938	-0.4275936941230165	6.317649446307001	0.13267457524770784
18400	-75024.4484095736	-74961.84242348539	-62.60598608820739	-74961.84242348539	12.391571379589893	130.96430239695206	1.0	0.6783564130585809	2.084567962864214	-54.48979054805184	0.17551354245576725	-0.3626858911862362	6.261624290291927	0.12625373897861675
18600	-75021.86376452401	-74960.36811919387	-61.49564533014506	-74960.36811919387	9.802755653394193	105.65751199983806	1.0	0.6783564130585809	2.084567962864214	-50.88579251976134	0.28046268410424524	-2.387982459052885	4.960242550782117	0.1619841961944371
18800	-75021.86607369629	-74960.69280494876	-61.17326874753344	-74960.69280494876	10.214472274548115	108.26602761567331	1.0	0.6783564130585809	2.084567962864214	-51.4218679038663	0.28046268410424524	-1.529530492336305	5.19261559970124	0.1529744101502348
19000	-75029.62191314873	-74964.67057927384	-64.9513338748972	-74964.67057927384	13.390533249965582	141.43182662843205	1.0	0.6783564130585809	2.084567962864214	-56.244927778504625	0.18392504192405185	-0.9061227591723009	6.583237261552952	0.11810241251190484
19200	-75033.4318913374	-74970.10702114456	-63.324870192838866	-74970.10702114456	13.057733760311955	134.33149605116984	1.0	0.6783564130585809	2.084567962864214	-55.508523010155336	0.14116149218438698	-0.280465709424303	6.165339585065972	0.11810241251190484
19400	-75035.10828169635	-74971.07121985136	-64.03706184498773	-74971.07121985136	12.292179904835415	134.96693201730298	1.0	0.7695451247797741	1.993143102692729	-55.73876908196475	0.21359718303499908	-0.2939631725596529	6.1846236982552965	0.11229378298289117
19600	-75016.1908490506	-74952.80131475307	-63.38953429753489	-74952.80131475307	12.499578761179524	131.4941026989139	1.0	0.6894929568438098	2.312500312813528	-54.91199443195917	0.21359718303499908	-0.4270909871337092	6.317253553556916	0.12534256883005013
19800	-75020.84550306111	-74957.19083780335	-63.65466525775469	-74957.19083780335	12.129123363227304	131.3679194346129	1.0	0.6894929568438098	2.312500312813528	-54.720927143072686	0.21359718303499908	-0.8832892362399931	6.573366324261927	0.12534256883005013
20000	-75020.18140837825	-74957.13810242385	-63.04330595439624	-74957.13810242385	12.49821411548967	132.6354451297049	1.0	0.6894929568438098	2.312500312813528	-54.74532932056411	0.1744423031456194	-0.4498622853883212	6.334716994447245	0.12534256883005013
20200	-75018.62977900387	-74955.02262487957	-63.607154124299655	-74955.02262487957	13.334521310102428	135.52211882178867	1.0	0.6894929568438098	2.312500312813528	-55.21544152618974	0.1744423031456194	-0.5435982496661012	6.398626954069449	0.12534256883005013
20400	-75018.27356527756	-74955.62946755462	-62.644097722933715	-74955.62946755462	12.749846036236308	130.34802475249302	1.0	0.6894929568438098	2.312500312813528	-54.66462388414144	0.1536955991656058	-0.2578736454832923	6.126653647477214	0.12534256883005013
20600	-75023.07750676738	-74957.9370602404	-65.14044652698675	-74957.9370602404	12.943629331402425	138.35031776085623	1.0	0.6894929568438098	2.312500312813528	-56.02161852432208	0.20781798261192408	-1.0957867800821859	6.65954356468601	0.12534256883005013
20800	-75022.36050716402	-74957.98231564809	-64.3781915159335	-74957.98231564809	13.255995774574655	139.8717737774105	1.0	0.6894929568438098	2.312500312813528	-55.913571314332316	0.16664031392768505	-0.6622242639323455	6.467136442213417	0.12534256883005013
21000	-75016.59255920972	-74952.90444261656	-63.688116593155904	-74952.90444261656	13.01743074440839	136.30635419487842	1.0	0.6894929568438098	2.312500312813528	-55.359061621130024	0.16664031392768505	-0.5266590343570451	6.387858016361863	0.12534256883005013
21200	-75019.0720623776	-74956.01668520362	-63.0553771739796	-74956.01668520362	12.671448852305671	133.3770713981946	1.0	0.7172230387665579	2.2176463718798134	-55.021262730709665	0.16664031392768505	-0.24097638244833988	6.08713503831299	0.12145133623966495
21400	-75018.03528293665	-74954.65895523306	-63.37632770358955	-74954.65895523306	12.505931350931487	133.89259663513292	1.0	0.7172230387665579	2.2176463718798134	-55.2157023729931	0.19101084137810076	-0.23110688499496884	6.051553527281077	0.12145133623966495
21600	-75016.49695562916	-74952.72429205001	-63.772663579142524	-74952.72429205001	12.480587024767871	132.1278821435741	1.0	0.7278233101365436	2.275419702169524	-55.96715536848209	0.12125583496538075	-0.2968530273599	6.188496252900651	0.12362708983203537
21800	-75023.73660458635	-74960.66529101766	-63.07131356867578	-74960.66529101766	12.194768170149985	131.26538122502316	1.0	0.6755842890550995	2.1813680499313275	-54.80852167734999	0.20640665711804407	-0.31171460270349943	6.207271862608956	0.128971979854783
22000	-75019.49682110785	-74956.71996739272	-62.77685371512288	-74956.71996739272	12.516107361295944	130.51590860059997	1.0	0.6755842890550995	2.1813680499313275	-54.947801379053445	0.145221654795457	-0.22927170297752225	5.958284593177131	0.128971979854783
22200	-75017.9339609651	-74955.65985180925	-62.27410915585748	-74955.65985180925	11.727497434949868	127.3018181460255	1.0	0.6755842890550995	2.1813680499313275	-54.433187029541095	0.14481176920112535	-0.24396554995532588	6.095326274737342	0.128971979854783
22400	-75017.13040500347	-74954.3984018364	-62.73200316706185	-74954.3984018364	11.999837911806763	131.35656587865273	1.0	0.6755842890550995	2.1813680499313275	-54.63409179722116	0.1833716960560863	-0.26507185079450385	6.140143672974873	0.128971979854783
22600	-75021.3105570603	-74957.16065406492	-64.14990299537153	-74957.16065406492	12.281000251858778	133.47577242026983	1.0	0.6755842890550995	2.1813680499313275	-56.228269864596776	0.11802616371353294	-0.5290272409778699	6.389381489244894	0.128971979854783
22800	-75017.94185746722	-74955.30537424286	-62.63648322436298	-74955.30537424286	12.685564362874302	130.36207075521804	1.0	0.6976483340739135	2.233789834806348	-54.709253914142295	0.1533781795416885	-0.23020222083260664	6.046962049507444	0.1332734071582679
23000	-75026.23742152905	-74960.79553534083	-65.44188618821536	-74960.79553534083	12.233734705489992	129.02379102824113	1.0	0.7314386431552149	2.1913467832059133	-56.810710508523535	0.29000579076731836	-0.2805198862652352	6.165421482311863	0.12521320184861753
23200	-75019.1560189944	-74956.88248442046	-62.273534573940395	-74956.88248442046	11.89017754573996	127.84074822600043	1.0	0.731854322153512	2.3362721646955005	-54.182471494674346	0.16650764766731432	-0.23789904560253045	5.922193531895468	0.1273589708941317
23400	-75023.23372102872	-74959.09338114956	-64.14033987915681	-74959.09338114956	12.564705353127485	128.8760261567862	1.0	0.7329966688522872	2.393536787387391	-55.51924351942474	0.2572685913157833	-0.3099987800846723	6.205191894869102	0.1271620116888101
23600	-75025.80442100334	-74963.27692296718	-62.52749803615741	-74963.27692296718	12.723409171408884	129.74017378941068	1.0	0.7499430651997935	2.3072594348027664	-54.404789592693966	0.17234278453073787	-0.22827508559076945	6.035240125893944	0.12355021394970263
23800	-75022.36575744709	-74960.49983154424	-61.86592590284773	-74960.49983154424	11.537501992352496	125.94481766033648	1.0	0.7499430651997935	2.3072594348027664	-53.665139342872024	0.17234278453073787	-0.3063532021030284	6.200701083029341	0.12355021394970263
24000	-75019.80533837761	-74956.89416477876	-62.91117359885747	-74956.89416477876	12.335131322415586	131.87029743743557	1.0	0.7410697806822691	2.2651343868087475	-54.634113455418614	0.17234278453073787	-0.40788444379962974	6.30173920126071	0.11870797695893084
24200	-75022.75867738883	-74958.80946804438	-63.949209344462346	-74958.80946804438	11.66059577131535	126.97126446831919	1.0	0.7077396895502845	2.2128000720585077	-56.38536410778781	0.1067562546368765	-0.22699574880176085	5.9754602755003905	0.12484145441708962
24400	-75023.8538194059	-74957.87951806167	-65.97430134422734	-74957.87951806167	13.123448271622987	130.97429140905825	1.0	0.7077396895502845	2.2128000720585077	-58.606725403766504	0.08739575870662437	-0.2306471993348819	6.049273962141046	0.12484145441708962
24600	-75018.24731352471	-74954.84368753957	-63.403625985148565	-74954.84368753957	12.415089879208907	134.31247424125692	1.0	0.6907606726538128	2.305602148889972	-55.138730886288705	0.18651697976459083	-0.35131513742577447	6.250523237226656	0.12329874129486829
24800	-75018.98314015733	-74953.68598715132	-65.29715300602315	-74953.68598715132	13.254421070144842	137.99929499237246	1.0	0.6907606726538128	2.305602148889972	-56.53010107638287	0.2254413973655259	-0.6640846144863015	6.46813099760728	0.12329874129486829
25000	-75025.36146029172	-74960.26451564684	-65.09694464489418	-74960.26451564684	12.547371506308838	135.54325401471561	1.0	0.6810991399078675	2.223960704601331	-56.48844484922418	0.2398491233501619	-0.48512875595302013	6.360095406321917	0.11833688059676503
25200	-75015.58111709522	-74955.70231442698	-59.878802668247	-74955.70231442698	10.021467992302759	108.98687166007231	1.0	0.7111929728626515	2.3457820865937125	-50.83482039758719	0.19308014794708153	-1.0598631015467839	5.354216851837222	0.15268525457162999
25400	-75016.8573085144	-74956.24894745919	-60.60836105521406	-74956.24894745919	10.76441317675251	113.2928208598951	1.0	0.7111929728626515	2.3457820865937125	-51.92109976633587	0.16991912688974048	-0.8308202753688108	5.449986853464354	0.15268525457162999
25600	-75014.50767101771	-74954.47620702146	-60.03146399624407	-74954.47620702146	10.247458763119848	112.5876679760629	1.0	0.7219501655649451	2.233209615040569	-51.36061527344502	0.21177649675836227	-0.6273863259113783	5.551895674386728	0.14731352111037024
25800	-75018.99328166833	-74958.94124653167	-60.05203513665228	-74958.94124653167	10.26351597432504	107.3198640019959	1.0	0.6969588170009342	2.2154602366318317	-50.96767214181263	0.1710552033744305	-1.286219718358756	5.27184192454041	0.15068290414789265
26000	-75020.4084665653	-74958.9065679951	-61.50189857020118	-74958.9065679951	10.455475484436757	113.60740050775709	1.0	0.6969588170009342	2.2154602366318317	-52.697794576477165	0.2862251901963362	-0.4915677916517803	5.63546163507317	0.15068290414789265
26200	-75013.3799731659	-74952.49658881043	-60.8833843554638	-74952.49658881043	10.677563158620394	112.79861357518693	1.0	0.6969588170009342	2.2154602366318317	-51.81149299761018	0.24675827031080413	-0.9076159376100577	5.416123050221483	0.15068290414789265
26400	-75013.07017599436	-74952.07115988582	-60.99901610854224	-74952.07115988582	10.163498114178525	112.08563809368273	1.0	0.6969588170009342	2.2154602366318317	-51.67460901251116	0.24420213762518125	-1.1705366985342134	5.312706268801509	0.15068290414789265
26600	-75015.24228305268	-74954.03303178154	-61.209251271139735	-74954.03303178154	10.146820487440326	114.18011761346321	1.0	0.7136870518875603	2.3027893831526445	-52.10712159429553	0.24420213762518125	-0.8974526867344896	5.420491012110355	0.14813691766028964
26800	-75018.09375470213	-74956.71833563305	-61.3754190690763	-74956.71833563305	10.153914300873684	113.0297953022722	1.0	0.7136870518875603	2.3027893831526445	-52.096351210458245	0.16538885145651105	-1.463776923288107	5.213239054526923	0.14813691766028964
27000	-75016.399815614	-74954.54702854615	-61.85278706785448	-74954.54702854615	10.139628224215535	108.82225560444557	1.0	0.7367846317543856	2.2305668210594485	-51.92000928283296	0.15242537333042774	-2.204102453012036	5.005437005422153	0.14267758025846433
27200	-75024.17478221867	-74960.62504769348	-63.54973452519814	-74960.62504769348	11.462523484606905	118.28306215401437	1.0	0.7189343578883591	2.1341141192341295	-53.85785314629358	0.26859966534668056	-1.4529442909215962	5.2166887788762155	0.1362068674891242
27400	-75023.11874893947	-74958.10633888004	-65.01241005942009	-74958.10633888004	12.923391185268901	141.28097582232348	1.0	0.7366840284849752	2.18948415274001	-56.066648670073135	0.1721136507648107	-1.111935080398474	6.665636435208345	0.11710374186336094
27600	-75023.23872957203	-74959.04185556163	-64.1968740103954	-74959.04185556163	12.098032951666074	134.4940252486473	1.0	0.7180989130437126	2.300460750558909	-56.306544231337845	0.11947182642866125	-0.39647047457707485	6.292129356563447	0.1200728241306961
27800	-75024.28530947384	-74961.53680243796	-62.74850703587688	-74961.53680243796	12.955368013824886	131.27827988461055	1.0	0.7180989130437126	2.300460750558909	-54.62596869719505	0.17451594178052235	-0.2500674126928349	6.110172728132028	0.1200728241306961
28000	-75018.89191936802	-74956.44821642544	-62.44370294257059	-74956.44821642544	12.478966089385128	129.51921503757623	1.0	0.7274008334785682	2.275740181434026	-54.329565244509425	0.17451594178052235	-0.24197759100172583	6.0899617650921725	0.12105366118330098
28200	-75025.16075911788	-74960.44328632989	-64.71747278798705	-74960.44328632989	13.621554229530522	141.42182460993527	1.0	0.7274008334785682	2.275740181434026	-56.26216052048003	0.17739230821964797	-0.5668180155410281	6.412932599158931	0.12105366118330098
28400	-75021.29363030297	-74957.50429916402	-63.78933113894493	-74957.50429916402	12.752918608784949	136.98728590251397	1.0	0.7141624279833073	2.183716656010841	-55.52891558804276	0.17739230821964797	-0.42119731722344467	6.312574762719831	0.1163689492466051
28600	-75023.26150148427	-74958.18248662863	-65.0790148556464	-74958.18248662863	13.516148206771424	143.54308406764326	1.0	0.7016352538687679	2.2372965289663815	-56.47277390166085	0.16330766548766332	-0.8411781087569089	6.554701161037266	0.11179655537119532
28800	-75024.18854175099	-74960.00372164916	-64.18482010182983	-74960.00372164916	12.693194142427284	139.37134563849332	1.0	0.7029833235384996	2.2024999797712534	-55.85915859346843	0.16330766548766332	-0.5728935575340333	6.416594650043244	0.11742408521883138
29000	-75023.12055165875	-74959.21540808388	-63.905143574874735	-74959.21540808388	13.041454130586043	132.62526328114387	1.0	0.7064752999929447	2.296441617143028	-56.18277103557423	0.118885679906161	-0.2466116169512763	6.102030055146876	0.12084476732915013
29200	-75010.71304627132	-74948.37751680067	-62.33552947065031	-74948.37751680067	11.730398131146107	124.97582259412474	1.0	0.7239939352425627	2.277168006534637	-54.370066380574826	0.14047125081411355	-0.31298414904107935	5.791202494751072	0.1313804214227466
29400	-75020.73324263646	-74958.10232115508	-62.63092148137827	-74958.10232115508	11.273939373514146	127.48313886451116	1.0	0.7239939352425627	2.277168006534637	-54.31177720003904	0.2179660913371096	-0.22769052305378684	6.0308153404091165	0.1313804214227466
29600	-75019.63485756119	-74957.15399622986	-62.480861331330985	-74957.15399622986	11.885364672687594	129.14762382345367	1.0	0.6827109467694336	2.2647924439603284	-54.315266597973235	0.19386186897395208	-0.2373468889048728	6.076011631544604	0.1276547265116592
29800	-75019.60963881189	-74955.77552689923	-63.83411191265367	-74955.77552689923	12.800511218550774	136.33060975829483	1.0	0.6827109467694336	2.2647924439603284	-55.3195656587164	0.1760763233944902	-0.6824482998712273	6.477837287801245	0.12382392346013252
30000	-75025.94740900952	-74962.82703177065	-63.12037723887032	-74962.82703177065	12.973135539240879	132.97790227787834	1.0	0.6721025063976843	2.261395215153376	-54.7784299159733	0.1760763233944902	-0.521782882157593	6.38470217669833	0.1275092447403457
